text_ad_keyword_hits,desc_ad_keyword_hits,viewid_matches_ad_sdk,is_webview_with_content,is_clickable,has_close_button_label,text_length_bucket,depth_norm,child_count_norm,label
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4,0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.075,0.2,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.025,0.2,0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4,0.15,0
1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.425,0.3,1
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.325,0.35,0
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.225,0.15,1
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.35,0.3,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.35,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.225,0.5,0
0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.025,0.0,0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.1,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15,0.7,0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.075,0.05,0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.275,0.0,1
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.25,0.7,0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.525,0.2,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.575,0.4,0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.075,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.35,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.05,0
1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.25,0.25,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.7,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.225,0.25,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.65,0.1,0
0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.1,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.575,0.6,0
0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.075,0.3,0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.125,0.0,1
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.45,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.325,0.65,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.35,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.475,0.7,0
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.425,0.1,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05,0.25,0
1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.4,0.1,1
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.05,0.05,1
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.575,0.2,1
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.15,0.2,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.375,0.75,0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.15,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.05,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.175,0.3,0
0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.1,0.5,0
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.4,0.0,1
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3,0.25,1
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.575,0.15,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.425,0.5,0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.175,0.0,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05,0.25,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.675,0.25,0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.65,0.6,0
0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.25,0.15,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.45,0.55,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.575,0.1,1
1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.625,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.55,0.15,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.525,0.35,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.1,0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.675,0.65,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.55,0.0,1
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.525,0.05,1
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1,0.7,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.45,0.55,0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.35,0.1,0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.225,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05,0.5,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.3,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.45,0.55,0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.025,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.4,0
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.225,0.05,1
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.3,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.55,0.25,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.025,0.45,0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.75,0.1,0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.25,0.0,1
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.15,0.45,0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.125,0.7,0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.275,0.15,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.425,0.3,0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15,0.05,1
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.575,0.05,1
0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.1,0.0,1
1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.3,0.25,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.625,0.3,0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2,0.05,0
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.2,0.0,1
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,0.15,1
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.325,0.25,0
1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.2,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.275,0.15,0
1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.225,0.0,1
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.15,0.25,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.575,0.35,0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.125,0.15,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225,0.25,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.1,0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.325,0.1,1
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.125,0.4,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.025,0.6,0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.575,0.0,0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.15,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.225,0.65,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.6,0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.075,0.5,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.375,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.125,0.25,0
1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.2,0.0,1
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.55,0.05,1
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.15,0.05,0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.25,0.0,1
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.375,0.0,1
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.025,0.65,0
0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.6,0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.075,0.45,0
1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.475,0.25,1
0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.25,0.0,1
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2,0.75,0
1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.225,0.0,1
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.05,1
0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.025,0.3,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.05,0
1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.2,0.0,1
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.15,0.25,1
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.55,0.3,1
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.35,0.05,1
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.575,0.25,1
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.175,0.0,1
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25,0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.1,0.0,1
1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.25,1
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.125,0.25,1
1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.35,0.25,1
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.625,0.25,1
0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.15,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05,0.5,0
0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.1,0.35,0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.175,0.3,1
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3,0.6,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,0.55,0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.575,0.15,0
0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.15,0.15,1
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.075,0.2,0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.175,0.0,1
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.625,0.5,0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.075,0.5,0
0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.525,0.25,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.45,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.65,0
1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.2,0.3,1
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3,0.25,1
1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.25,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.275,0.2,0
1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.05,0.0,1
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.225,0.7,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.075,0.0,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.45,0.0,1
0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.075,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.275,0.4,0
0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.675,0.7,0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.45,0.45,0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.375,0.3,0
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.275,0.05,1
1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.075,0.2,1
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.225,0.3,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.625,0.15,0
0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.425,0.3,0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.65,0.25,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.375,0.7,0
1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.175,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.45,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.45,0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.225,0.05,0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.175,0.0,1
0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.375,0.55,0
0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.075,0.1,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15,0.4,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.575,0.05,1
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.25,0.05,1
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.125,0.15,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.325,0.3,1
0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.525,0.3,1
0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.1,0.0,1
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.35,0.1,0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.15,0.75,0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.475,0.15,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.0,1
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.325,0.0,0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.375,0.3,1
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.125,0.05,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.325,0.05,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.45,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.075,0.2,0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.35,0.15,1
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.625,0.25,1
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.45,0.3,0
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.1,0.1,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.575,0.55,0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.175,0.2,0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.075,0.3,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.15,0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.6,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.45,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.525,0.75,0
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.525,0.2,1
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6,0.05,0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.125,0.05,0
1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.525,0.1,1
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.125,0.5,0
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.525,0.25,1
1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.225,0.1,1
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.275,0.3,1
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.6,0.2,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.475,0.4,0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.675,0.55,0
0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.65,0.35,0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.1,0.0,1
1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.325,0.2,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.675,0.75,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.675,0.35,0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.05,0.65,0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.2,0.0,1
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.15,0.3,0
0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.375,0.1,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.3,0
0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.175,0.15,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.15,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6,0.25,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.325,0.7,0
0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.225,0.15,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.65,0.55,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.175,0.25,0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.525,0.05,0
1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.125,0.2,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.375,0.3,0
0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.25,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.025,0.25,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.125,0.05,0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.375,0.7,0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.625,0.75,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.175,0.35,0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.525,0.1,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.7,0
0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.15,0.5,0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.025,0.0,1
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.175,0.05,0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.225,0.0,1
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.55,0.3,1
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.55,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.275,0.65,0
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.2,0.0,1
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.725,0.75,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.45,0.3,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.175,0.15,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.075,0.7,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.25,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.725,0.15,0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.425,0.55,0
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.375,0.25,1
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4,0.0,1
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.05,0.05,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.4,0
0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.375,0.05,0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.475,0.55,0
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.075,0.15,1
0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.175,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.375,0.2,0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.225,0.0,1
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.2,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.6,0
0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.125,0.55,0
1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.1,0.15,1
0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.625,0.15,1
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.625,0.0,1
0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.05,0.3,0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.05,0.0,1
0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.55,0.2,1
0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.025,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.675,0.6,0
0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.375,0.0,0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.025,0.2,0
0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.075,0.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.325,0.15,1
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.55,0.0,1
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.55,0.65,0
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.2,0.0,1
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6,0.25,1
1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.05,0.3,1
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3,0.2,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.125,0.6,0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.625,0.7,0
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.375,0.0,1
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.25,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.275,0.1,0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.175,0.7,0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.225,0.35,0
1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.275,0.0,1
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.025,0.55,0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.275,0.7,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.35,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.425,0.35,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.15,0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6,0.2,1
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.25,1
1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.25,0.25,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.05,1
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.35,0.15,1
1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.15,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.3,0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.15,0.4,0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4,0.15,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.2,1
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.25,0.3,1
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.475,0.5,0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.475,0.15,1
0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.225,0.0,1
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.175,0.3,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.275,0.6,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.525,0.3,0
1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.625,0.2,1
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.125,0.35,0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.375,0.25,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.5,0
0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.05,0.1,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.675,0.1,0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.35,0.2,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.375,0.3,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.45,0.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.325,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.325,0.5,0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.475,0.15,1
0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.4,0.3,1
0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.325,0.35,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.15,0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4,0.5,0
0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.05,0.0,0
0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.325,0.7,0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.425,0.35,0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.075,0.0,1
0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.05,0.0,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15,0.25,1
1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.25,0.05,1
0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.075,0.0,1
0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.05,0.4,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0
1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.225,0.1,1
0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.05,0.3,0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.2,0.0,1
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7,0.05,0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.1,0.0,1
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.425,0.3,1
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.45,0.15,0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.125,0.15,1
0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.2,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.3,0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.2,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.575,0.05,0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.575,0.1,0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.475,0.2,0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.075,0.5,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.45,0.75,0
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.225,0.05,1
